"Month","Longitude","Latitude","Location","Crime type","City-Town-Village","Population"
"2016-09",-5.944918,54.63314,"Henderson Court","VISO","HOLYWOOD","12,657"
"2016-06",-7.310059,54.98953,"Chapel Road","BURG","AGHALEE","987"
"2015-03",-6.359048,54.450898,"Meadowbrook","VISO","CRAIGAVON","17,213"
"2016-06",-6.445428,54.418115,"Coronation Street","BURG","PORTADOWN","22,611"
"2015-06",-5.897058,54.599559,"Dee Street","ASBO","BELFAST","335,665"
"2015-06",-5.975948,54.624579,"Leggagh Court","CDAR","BELFAST","335,665"
"2016-04",-5.92641,54.601179,"Hill Street","ASBO","BELFAST","335,665"
"2016-04",-5.709166,54.326317,"Edward Street","VISO","LURGAN","28,568"
"2016-07",-6.063155,54.026858,"Cranfield Chalets","PUBO",NA,NA
"2016-11",-5.927783,54.597923,"Arthur Place","BITH","BELFAST","335,665"
"2017-12",-5.701804,54.320776,"Dalraida Road","OTCR","DOWNPATRICK","11,012"
"2016-09",-6.659941,55.19724,"West Strand Road","CDAR","PORTRUSH","6,621"
"2016-02",-6.271332,54.883619,"Dunclug Gardens","VISO","BALLYMENA","30,265"
"2015-12",-6.669696,55.131689,"New Row","VISO","COLERAINE","24,694"
"2015-09",-6.276436,54.860423,"James Street","VISO","COLERAINE","24,694"
"2017-02",-5.8391,54.853892,"Fairway","ASBO","LARNE","33,620"
"2017-06",-5.971395,54.621179,"Wheatfield Drive","CDAR","BELFAST","335,665"
"2016-09",-5.710089,54.326029,"St. Dillons Avenue","ASBO",NA,NA
"2016-04",-6.421316,54.424191,"Festival Road","VISO","PORTADOWN","22,611"
"2015-08",-7.306764,54.99853,"Iona Terrace","CDAR","LONDONDERRY",NA
"2017-11",-7.463947,54.263934,"Rathowen","ASBO","LISNASKEA","2,744"
"2017-02",-7.594185,54.709856,"Kilclean Road","VISO","CASTLEDERG","2,936"
"2017-09",-5.700827,54.321207,"Kincora Drive","ASBO","DOWNPATRICK","11,012"
"2015-09",-6.023541,54.50973,"Meeting House Lane","OTCR","LISBURN","121,654"
"2017-05",-6.344132,54.173309,"Dominic Street","VISO","NEWRY","27,234"
"2016-12",-6.652293,54.345754,"Dobbin Street","Possession of weapons","ARMAGH","175,621"
"2015-05",-7.299242,54.607213,"Gardenville Avenue","SHOP","OMAGH","21,325"
"2015-09",-5.961034,54.613484,"Elmfield Street","Drugs","BELFAST","335,665"
"2017-11",-5.922012,54.628877,"Oakmount Drive","SHOP","BELFAST","335,665"
"2016-09",-5.825352,54.640027,"Church Avenue","VISO","KIRCUBBIN","1,162"
"2015-07",-7.318597,55.033288,"Elaghmore Park","Drugs","LONDONDERRY",NA
"2015-03",-5.663461,54.66279,"Alfred Street","VISO","BELFAST","335,665"
"2017-12",-6.006181,54.743042,"Mill Road","OTTH","PORTSTEWART","7,825"
"2016-01",-5.93162,54.539631,"Ballycoan Road","VISO","BELFAST","335,665"
"2016-02",-7.326193,54.999053,"Brewsters Close","VISO","LONDONDERRY",NA
"2017-08",-5.806531,54.71475,"North Street","BITH","BALLYCASTLE","5,765"
"2017-01",-5.926303,54.262586,"Mill Hill","CDAR","CASTLEWELLAN","2,421"
"2015-08",-6.37249,54.444746,"Clonmeen","ASBO","CRAIGAVON","17,213"
"2017-06",-5.874591,54.60365,"Edgcumbe Gardens","OTTH","BELFAST","335,665"
"2017-07",-5.892065,54.593173,"Avonorr Drive","ASBO","BELFAST","335,665"
"2015-11",-5.712313,54.757934,"Chichester Park","OTTH","WHITEHEAD","3,803"
"2016-11",-6.666585,55.197214,"Covehill Court","CDAR","PORTRUSH","6,621"
"2016-06",-5.930446,54.599424,"Royal Avenue","SHOP","BELFAST","335,665"
"2015-08",-6.270209,54.865455,"Glenshesk Drive","ASBO","BALLYMENA","30,265"
"2017-04",-5.941021,54.621681,"Willowbank Gardens","ASBO","BELFAST","335,665"
"2016-10",-5.945667,54.61707,"Glenard Brook","ASBO","BELFAST","335,665"
"2016-01",NA,NA,"No Location","VISO",NA,NA
"2017-12",-6.142633,54.473074,"Orchard Grange","BURG","HILLSBOROUGH","3,487"
"2016-07",-5.898363,54.598862,"Newtownards Road","ASBO","BELFAST","335,665"
"2016-06",-5.927533,54.599788,"High Street","OTTH","HOLYWOOD","12,657"
"2016-04",-7.648518,54.352195,"Derrin Park","BURG","ENNISKILLEN","13,826"
"2016-12",-6.004313,54.063357,"Bridge Street","ASBO","CUSHENDALL","1,410"
"2016-01",-5.946791,54.58583,"Ulsterville Drive","CDAR","BELFAST","335,665"
"2015-01",-7.313431,54.596281,"Ardmore Crescent","SHOP","PORTADOWN","22,611"
"2016-06",-6.670676,55.143719,"Cloonavin Green","VISO","COLERAINE","24,694"
"2016-11",-7.457651,54.513891,"Omagh Road","VISO","GARVAGHY",NA
"2016-01",-5.961161,54.677468,"Queens Park","ASBO","COLERAINE","24,694"
"2017-08",-6.381363,54.447237,"Enniskeen","CDAR","CRAIGAVON","17,213"
"2015-09",-6.081318,54.521659,"Windermere Avenue","ASBO","CARRICKFERGUS","28,653"
"2016-08",-7.274266,55.030319,"Coneyburrow","ASBO",NA,NA
"2015-08",-6.012214,54.56615,"Donegore Gardens","CDAR","BELFAST","335,665"
"2017-06",-7.535649,54.316777,"Main Street","CDAR","BALLYMONEY","11,365"
"2016-02",-6.34264,54.174627,"Corn Market","CDAR","NEWRY","27,234"
"2015-07",-5.864384,54.580144,"Whincroft Road","ASBO","BELFAST","335,665"
"2016-04",-5.949568,54.591529,"Wauchope Court","ASBO","BELFAST","335,665"
"2015-09",-6.65249,54.348658,"Jennys Row","CDAR","ARMAGH","175,621"
"2017-03",-5.927533,54.599788,"High Street","VISO","HOLYWOOD","12,657"
"2016-12",-7.318121,54.993133,"Bridge Street","ASBO","CUSHENDALL","1,410"
"2017-06",-6.767731,54.55937,"Agharan Road","ASBO","DUNGANNON","15,987"
"2016-03",-5.814448,54.712692,"Belfast Road","ASBO","BANGOR","62,789"
"2017-03",-7.300558,54.995953,"Curlew Way","ASBO","LONDONDERRY",NA
"2017-01",-5.934622,54.595794,"Howard Street","ASBO","BELFAST","335,665"
"2015-03",-6.204961,54.123908,"Lower Knockbarragh Road","VECR","ROSTREVOR","2,469"
"2016-03",-5.930288,54.651607,"Kernan Drive","ASBO","NEWTOWNABBEY","118,261"
"2016-12",-6.011818,54.544094,"Rowan Drive","OTCR","DUNMURRY",NA
"2016-10",-6.790786,54.514719,"The Milestone","ASBO","DUNGANNON","15,987"
"2016-06",-6.746644,54.649054,"Garden Mews","VISO","COOKSTOWN","10,718"
"2015-05",-6.555115,54.950509,"Church Street","ASBO","BALLYMONEY","11,365"
"2015-12",-6.187463,54.710265,"Firmount Drive","CDAR","ANTRIM","21,896"
"2017-03",-6.411622,54.186518,"Quarter Road","CDAR","CAMLOUGH","1,106"
"2017-08",-6.061606,55.079104,"Middlepark Road","ASBO","CUSHENDALL","1,410"
"2016-11",-5.686382,54.596046,"Bangor Road","ASBO","HOLYWOOD","12,657"
"2016-05",-5.690351,54.600021,"Millers Lane","CDAR","NEWTOWNARDS","28,654"
"2015-12",-7.285175,54.607203,"Castleview Court","CDAR","OMAGH","21,325"
"2015-08",-5.932536,54.603072,"Union Street","ASBO","COLERAINE","24,694"
"2015-03",-5.92641,54.601179,"Hill Street","ASBO","BELFAST","335,665"
"2017-02",-6.775254,54.500719,"Beechvalley","ASBO","DUNGANNON","15,987"
"2016-07",-6.483669,54.957301,"Wallace Park","CDAR","BALLYMENA","30,265"
"2015-03",-7.314786,54.61236,"Clonmore Gardens","ASBO","OMAGH","21,325"
"2017-04",-6.238631,54.734739,"Kilbegs Road","OTTH","ANTRIM","21,896"
"2017-11",-5.69073,54.28578,"Coniamstown Road","ASBO","DOWNPATRICK","11,012"
"2017-11",-5.99199,54.583103,"Aitnamona Crescent","VISO","BELFAST","335,665"
"2016-10",-7.212466,54.5305,"Church Road","OTTH",NA,NA
"2015-06",-5.950865,54.605747,"Paris Street","VISO","BELFAST","335,665"
"2017-05",-5.940605,54.600811,"Fingals Court","VECR","BELFAST","335,665"
"2017-04",-5.685271,54.655418,"Belfast Road","CDAR","BANGOR","62,789"
"2016-04",-5.920257,54.649898,"Newton Gardens","ASBO","NEWTOWNABBEY","118,261"
"2015-06",-6.044693,54.508484,"Ivan Street","VISO","BELFAST","335,665"
"2016-11",-6.25409,55.200171,"Castle Street","OTTH","DONAGHADEE","6,926"
"2016-09",-6.066031,54.510139,"Ballinderry Road","VECR","LISBURN","121,654"
"2015-05",-7.461722,54.824645,"Main Street","VISO","BALLYMONEY","11,365"
"2016-06",-5.708843,54.593715,"Circular Road","ASBO","CASTLEROCK","1,288"
"2015-06",-5.908908,54.661195,"Doagh Road","OTCR","KELLS",NA
"2015-04",-5.980996,54.597403,"Springmadden Court","Drugs","BELFAST","335,665"
"2016-01",-6.341728,54.179035,"Maginnis Street","VISO","NEWRY","27,234"
"2016-01",-5.891737,54.598019,"Connswater Street","ASBO","BELFAST","335,665"
"2015-02",-5.945179,54.589576,"Abingdon Drive","ASBO","BELFAST","335,665"
"2017-02",-6.261572,54.351205,"Burn Brae Mews","CDAR","BANBRIDGE","14,634"
"2017-06",-6.005712,54.719728,"Wesleydale","VISO",NA,NA
"2015-03",-6.275819,54.868688,"Thomas Street","CDAR","BALLYMENA","30,265"
"2015-02",-5.903241,54.596988,"Tower Street","ASBO","BELFAST","335,665"
"2017-06",-5.928221,54.608794,"Earl Close","ASBO","BELFAST","335,665"
"2015-08",-7.642306,54.346688,"Wesley Street","VISO","LISBURN","121,654"
"2015-05",-5.908491,54.596307,"Madrid Street","VISO","BELFAST","335,665"
"2015-01",-5.94523,54.610692,"Foyle Court","Drugs","BELFAST","335,665"
"2015-06",-6.085308,54.526816,"Glenwood Court","VISO","LISBURN","121,654"
"2015-11",-5.951982,54.58351,"Northbrook Street","ASBO","BELFAST","335,665"
"2015-04",-7.285017,54.975453,"Milltown View","ASBO","DRUMAHOE","1,369"
"2016-12",-7.31798,54.995944,"Foyle Street","VISO","LONDONDERRY",NA
"2016-12",-5.940717,54.616375,"Cliftonville Avenue","ASBO","BELFAST","335,665"
"2016-05",-6.627151,54.175799,"Glen Road","VISO","GARVAGH","1,291"
"2015-04",-5.66799,54.663003,"Main Street","ASBO","BALLYMONEY","11,365"
"2017-09",-5.699039,54.594157,"Regent Street","ASBO","NEWTOWNARDS","28,654"
"2015-10",-7.347002,55.022422,"Sheelin Park","ASBO","LONDONDERRY",NA
"2016-02",-5.717647,54.325858,"St. Patricks Drive","OTTH",NA,NA
"2016-08",-7.309093,54.611277,"Glenelly Gardens","CDAR","OMAGH","21,325"
"2016-11",-5.990681,54.991641,"Bridge Street","VISO","CUSHENDALL","1,410"
"2015-11",-5.926802,54.598958,"Ann Street","OTTH","BELFAST","335,665"
"2015-10",-6.251798,54.859702,"Staffa Drive","BURG","BALLYMENA","30,265"
"2015-08",-6.291372,54.372898,"Glassestown Road","CDAR","LENADERG","264"
"2016-09",-6.339708,54.467794,"Lough Road","CDAR","LISBURN","121,654"
"2016-06",-5.664276,54.663444,"Holborn Avenue","ASBO","BANGOR","62,789"
"2017-11",-7.319958,54.994473,"Carlisle Road","ASBO","LONDONDERRY",NA
"2015-10",-6.659941,55.19724,"West Strand Road","VECR","PORTRUSH","6,621"
"2015-09",-5.917762,54.6923,"Monkstown Road","OTTH","NEWTOWNABBEY","118,261"
"2016-02",-6.351386,54.189994,"Larchmount","SHOP",NA,NA
"2015-06",-6.022624,54.567668,"Pembroke Manor","ASBO","DUNMURRY",NA
"2017-03",-6.271037,54.857399,"Chichester Park Central","VISO","BALLYMENA","30,265"
"2017-12",-5.849136,54.850827,"The Beeches","ASBO","DRUMAHOE","1,369"
"2015-06",-5.905309,54.563645,"Glencregagh Road","VISO","BELFAST","335,665"
"2015-04",-7.384593,54.718638,"Orr Park","ASBO","NEWTOWNSTEWART","1,524"
"2017-09",-6.674802,54.532496,"Gortmyre","ASBO","COALISLAND","5,789"
"2016-07",-5.940324,54.625982,"Salisbury Avenue","ASBO","BELFAST","335,665"
"2017-06",-5.948579,54.615196,"Ballycarry Street","PUBO","BELFAST","335,665"
"2015-08",-5.932781,54.587541,"Botanic Avenue","ASBO","BELFAST","335,665"
"2015-12",-6.945523,55.052734,"Alexander Road","Possession of weapons","LIMAVADY","12,128"
"2015-10",-7.330979,55.004415,"Fairman Place","ASBO","LONDONDERRY",NA
"2016-04",-6.552244,54.952235,"Bridge Street","VISO","CUSHENDALL","1,410"
"2016-02",-6.512627,55.06371,"Donaghbrook Avenue","ASBO","BALLYMONEY","11,365"
"2017-01",-6.272815,54.350855,"Victoria Gardens","ASBO","CARRICKFERGUS","28,653"
"2017-12",-5.670828,54.644026,"Balloo Link","SHOP","BANGOR","62,789"
"2016-06",-6.068101,54.528429,"The Oaks","VISO","NEWTOWNARDS","28,654"
"2017-06",-6.557923,54.778226,"Main Street","OTTH","BALLYMONEY","11,365"
"2015-03",-6.692772,54.542026,"Innishmore Gardens","VISO","COALISLAND","5,789"
"2016-10",-7.732829,54.309219,"Sligo Road","CDAR","ENNISKILLEN","13,826"
"2016-01",-5.895212,54.589158,"Wayland Street","ASBO","BELFAST","335,665"
"2015-04",-5.957676,54.604182,"Battenberg Street","BURG","BELFAST","335,665"
"2015-01",-5.910282,54.586112,"Ravenhill Court","OTTH","BELFAST","335,665"
"2017-01",-5.811475,54.711425,"Quayside","VISO","CARRICKFERGUS","28,653"
"2017-05",-6.217056,54.715161,"Castle Walk","VISO","ANTRIM","21,896"
"2017-05",-5.910804,54.563829,"Saintfield Road","VISO","CASTLEREAGH",NA
"2017-06",-5.959099,54.591519,"Irwell Court","ASBO","BELFAST","335,665"
"2015-06",-5.932878,54.599682,"Chapel Lane","ASBO","TANDRAGEE","3,489"
"2017-08",-5.833981,54.642635,"Strand Mews","ASBO","BELFAST","335,665"
"2017-09",-5.533012,54.643012,"Parade","ASBO","DONAGHADEE","6,926"
"2017-12",-5.901199,54.572918,"Cooneen Way","ASBO","BELFAST","335,665"
"2016-03",-5.890707,54.210014,"Castle Place","ASBO","ARDGLASS","1,923"
"2015-06",-5.953003,54.581048,"Great Northern Street","OTTH","BELFAST","335,665"
"2016-03",-7.439323,54.441787,"Rosnareen Road","ASBO","TRILLICK","2,265"
"2016-09",-6.943048,55.040343,"Glenmill Park","ASBO","LIMAVADY","12,128"
"2016-03",-6.353518,54.158334,"Ashton Heights","Drugs","NEWRY","27,234"
"2015-02",-7.622531,54.351748,"Chanterhill Road","VISO","ENNISKILLEN","13,826"
"2017-05",-5.935304,54.623596,"Glanleam Drive","CDAR","BELFAST","335,665"
"2016-12",-7.307728,54.602321,"Derry Road","ASBO","OMAGH","21,325"
"2016-12",-7.349777,55.015179,"Marianus Park","OTCR","LONDONDERRY",NA
"2016-12",-7.341248,55.019571,"Branch Road","VISO","LONDONDERRY",NA
"2017-06",-5.990437,54.570336,"Riverdale Park South","OTTH","BELFAST","335,665"
"2015-10",-5.896227,54.107422,"The Moorings","ASBO","DONAGHADEE","6,926"
"2017-10",-5.930051,54.615124,"Mervue Street","ASBO","BELFAST","335,665"
"2015-08",-6.350415,54.479225,"The Grange","VISO","BALLYMENA","30,265"
"2017-05",-6.701729,54.387821,"Ballytroddan Road","ASBO","DUNGANNON","15,987"
"2016-07",-5.905398,54.600485,"Fraser Pass","CDAR","BELFAST","335,665"
"2017-08",-5.934694,54.599272,"Divis Street","THPR","BELFAST","335,665"
"2016-08",-5.921112,54.587629,"Shaftesbury Avenue","OTTH","BELFAST","335,665"
"2017-04",-5.910685,54.58611,"Ravenhill Court","OTTH","BELFAST","335,665"
"2015-06",-7.27201,55.029686,"Coneyburrow","CDAR",NA,NA
"2015-11",-6.346562,54.186864,"Violet Hill Avenue","BURG","NEWRY","27,234"
"2017-02",-6.345276,54.163064,"Loretto Park","VISO","NEWRY","27,234"
"2017-09",-5.712477,54.76411,"Mccraes Brae","CDAR","WHITEHEAD","3,803"
"2015-09",-6.921383,54.934368,"Ballyquin Road","Possession of weapons","LIMAVADY","12,128"
"2017-08",-6.831998,54.495791,"Old Caulfield Road","ASBO","DUNGANNON","15,987"
"2015-04",-5.842621,54.631315,"Jackson'S Road","VISO","HOLYWOOD","12,657"
"2017-03",-7.300044,54.606437,"Mountjoy Road","VISO","OMAGH","21,325"
"2015-04",-6.520421,55.197234,"Haugheys Row","ASBO",NA,NA
"2015-06",-7.298388,54.60649,"Gardenville Avenue","ASBO","OMAGH","21,325"
"2016-08",-7.302907,55.028978,"Rockfield","VISO","BANGOR","62,789"
"2015-08",-5.676571,54.604735,"Newtown Avenue","ASBO","NEWTOWNARDS","28,654"
"2017-02",-5.947033,54.597021,"Sultan Square","CDAR","BELFAST","335,665"
"2016-07",-6.012183,54.57632,"Dungloe Crescent","ASBO","BELFAST","335,665"
"2016-12",-6.526576,55.204945,"Priestland Road","ASBO","BUSHMILLS","1,359"
"2015-05",-5.654656,54.652304,"Glendale Avenue","OTTH","BANGOR","62,789"
"2016-05",-7.309657,54.995654,"Clooney Mews","CDAR","LONDONDERRY",NA
"2015-04",-6.918782,54.928964,"Priory Road","VISO","NEWTOWNARDS","28,654"
"2015-12",-7.591096,54.706962,"Lower Strabane Road","SHOP","CASTLEDERG","2,936"
"2015-03",-6.532065,54.796575,"Oldtown Road","OTTH","CASTLEDAWSON","3,369"
"2016-09",-5.716178,54.329325,"Church Avenue","VISO","KIRCUBBIN","1,162"
"2017-10",-5.928526,54.639959,"Ben Eden Avenue","ASBO","BELFAST","335,665"
"2016-12",-6.936923,55.044233,"Drumachose Park","VISO","LIMAVADY","12,128"
"2017-06",-5.928741,54.597032,"Donegall Square East","VISO","BELFAST","335,665"
"2015-02",-7.590452,54.709232,"Young Crescent","VISO","CASTLEDERG","2,936"
"2015-07",-6.073801,54.509742,"Tirowen Drive","Drugs","LISBURN","121,654"
"2016-02",-5.928554,54.600102,"Winecellar Entry","CDAR","BELFAST","335,665"
"2016-10",-5.814448,54.712692,"Belfast Road","VISO","BANGOR","62,789"
"2015-03",-5.912671,54.59203,"Ballarat Street","VISO","BELFAST","335,665"
"2015-07",-5.816203,54.586454,"Hanwood Farm","ASBO","DUNDONALD","16,257"
"2017-12",-7.326392,55.036575,"Ferndale Park","Drugs","GREYSTEEL","1,231"
"2015-06",-6.339832,54.886722,"Elmwood","ASBO","CULLYBACKEY","245"
"2017-03",-6.52229,55.067834,"Westoncroft Avenue","VISO","BALLYMONEY","11,365"
"2017-09",-6.205354,54.744313,"M22","ASBO",NA,NA
"2015-06",-5.930563,54.594988,"Franklin Street","OTTH","BELFAST","335,665"
"2015-07",-5.935353,54.644325,"Antrim Road","CDAR","TEMPLEPATRICK","1,518"
"2016-07",-6.370671,54.183078,"Chancellors Road","CDAR","NEWRY","27,234"
"2016-10",-5.927533,54.599788,"High Street","Drugs","HOLYWOOD","12,657"
"2016-10",-7.318785,54.992697,"John Street","CDAR","OMAGH","21,325"
"2017-12",-7.642306,54.346688,"Wesley Street","VISO","LISBURN","121,654"
"2017-08",-5.985012,54.628226,"Mountainhill Road","CDAR","BELFAST","335,665"
"2016-07",-5.797811,54.258069,"Commons Road","OTTH","DOWNPATRICK","11,012"
"2015-11",-5.712343,54.315882,"Glebetown Drive","CDAR","DOWNPATRICK","11,012"
"2015-09",-6.264263,54.855209,"Chichester Park East","ASBO","BALLYMENA","30,265"
"2016-08",-6.333434,54.465417,"North Street","ASBO","BALLYCASTLE","5,765"
"2017-11",-7.453168,54.8221,"Springhill Park","VISO","STRABANE","17,695"
"2017-09",-6.69121,54.446455,"The Square","VISO","COALISLAND","5,789"
"2016-07",-6.457149,54.431733,"Ballyoran Heights","CDAR","PORTADOWN","22,611"
"2016-10",-5.840373,54.852495,"Greenland Parade","ASBO","LARNE","33,620"
"2015-01",-6.066031,54.510139,"Ballinderry Road","VISO","LISBURN","121,654"
"2017-02",-5.853234,54.609796,"Finchley Gardens","BURG","BELFAST","335,665"
"2017-04",-5.886211,54.590277,"Glenhoy Drive","ASBO","BELFAST","335,665"
"2015-08",-6.794445,54.639397,"Oakland Villas","ASBO","COOKSTOWN","10,718"
"2015-03",-6.941795,55.040395,"Glenview Drive","ASBO","LIMAVADY","12,128"
"2015-10",-7.473778,54.829522,"Lifford Road","OTTH","STRABANE","17,695"
"2017-11",-7.315261,55.028976,"Bradley Park","VISO","LONDONDERRY",NA
"2015-07",-6.057412,54.499138,"Avonmore Park","ASBO","LISBURN","121,654"
"2016-04",-6.028246,54.560123,"Glenwood Close","OTTH","DUNMURRY",NA
"2015-04",-6.269526,54.857045,"Chichester Park Central","ASBO","BALLYMENA","30,265"
"2016-07",-5.92261,54.646902,"Graymount Crescent","VISO","NEWTOWNABBEY","118,261"
"2016-12",-5.897914,54.574541,"Burntollet Way","VISO","BELFAST","335,665"
"2015-09",-7.310804,54.995257,"Bonds Hill","CDAR","LONDONDERRY",NA
"2016-03",-5.988285,54.586401,"Norglen Gardens","VISO","BELFAST","335,665"
"2015-01",-5.890038,54.212311,"Valentia Place","CDAR","NEWCASTLE","7,524"
"2015-10",-5.981232,54.56136,"Torr Way","ASBO","BELFAST","335,665"
"2017-10",-7.166112,54.648501,"Inisclan Road","ASBO","MOUNTFIELD","265"
"2015-11",-5.978141,54.580374,"Blackstaff Road","OTTH",NA,NA
"2016-05",-5.925144,54.610853,"Bentinck Street","Drugs","BELFAST","335,665"
"2017-06",-6.2541,54.862655,"Orkney Drive","ASBO","BALLYMENA","30,265"
"2017-07",-6.339562,54.455007,"Union Street","ASBO","COLERAINE","24,694"
"2016-07",-7.487892,54.451391,"Main Street","VISO","BALLYMONEY","11,365"
"2016-05",-5.933083,54.595336,"Brunswick Street","ASBO","BELFAST","335,665"
"2017-09",-6.762237,54.49834,"Wellington Road","ASBO","DUNGANNON","15,987"
"2017-12",-6.332204,54.4623,"Market Street","VISO","BALLYMONEY","11,365"
"2016-04",-5.95085,54.595585,"Lincoln Square","CDAR","BELFAST","335,665"
"2016-06",-6.647217,54.123602,"Assan Road","VISO","CULLYHANNA","479"
"2015-09",-5.947072,54.614677,"Ballymoney Street","ASBO","BALLYMENA","30,265"
"2015-06",-6.192257,54.509883,"Willow Lodge","VISO","LISBURN","121,654"
"2016-05",-6.184345,54.104928,"Shanwillan","OTTH","ROSTREVOR","2,469"
"2015-02",-5.988179,54.565959,"Orchardville Avenue","VISO","BELFAST","335,665"
"2016-08",-6.187658,54.469733,"Laganview Terrace","BURG",NA,NA
"2015-04",-5.933461,54.593357,"Hope Street","ASBO","BALLYMENA","30,265"
"2015-10",-5.950252,54.581306,"Meadowbank Street","OTTH","BELFAST","335,665"
"2016-10",-5.930305,54.598533,"Donegall Place","Possession of weapons","LONDONDERRY",NA
"2015-07",-5.868771,54.588551,"Sandhill Parade","ASBO","BELFAST","335,665"
"2016-11",-6.665096,54.908924,"Main Street","VISO","BALLYMONEY","11,365"
"2017-08",-6.024841,54.51702,"Huguenot Drive","ASBO","LISBURN","121,654"
"2015-01",-7.661443,54.353274,"The Limes","OTTH","ENNISKILLEN","13,826"
"2015-09",-6.039745,54.505412,"Edgewater","VISO","LISBURN","121,654"
"2017-08",-5.95757,54.608781,"Ghent Place","ASBO","BELFAST","335,665"
"2015-04",-6.441958,54.423911,"Castle Street","ASBO","DONAGHADEE","6,926"
"2015-01",-6.610359,54.755642,"Rainey Street","ASBO","MAGHERAFELT","8,387"
"2015-09",-5.932058,54.580143,"Colenso Parade","OTTH","BELFAST","335,665"
"2015-07",-6.009672,54.059573,"Manse Road","VISO","BALLYCARRY","997"
"2015-02",-6.285227,54.454922,"Springhill Road","VISO","BANGOR","62,789"
"2015-07",-7.276112,55.019883,"Gransha Park","VISO","BELFAST","335,665"
"2017-03",-6.27196,54.860575,"Castle Gardens","OTTH","BELFAST","335,665"
"2017-02",-5.941826,54.252636,"Burren Grove","CDAR","CASTLEWELLAN","2,421"
"2016-03",-5.955343,54.588976,"Rockland Street","VISO","BELFAST","335,665"
"2017-03",-5.884402,54.584593,"Manna Grove","OTTH","BELFAST","335,665"
"2016-07",-6.282285,54.354269,"Brookdale","ASBO","BANBRIDGE","14,634"
"2017-01",-5.960639,54.600027,"Millennium Way","VISO","BELFAST","335,665"
"2015-03",-5.930208,54.650141,"Serpentine Road","ASBO","NEWTOWNABBEY","118,261"
"2016-12",-5.934882,54.589437,"Donegall Road","ASBO","BELFAST","335,665"
"2016-07",-6.274047,54.866408,"Ballymoney Street","ASBO","BALLYMENA","30,265"
